date,hvac_N,hvac_S,average_energy_usage_data,rtu_001_sat_sp_tn,rtu_002_sat_sp_tn,rtu_003_sat_sp_tn,rtu_004_sat_sp_tn,rtu_001_econ_stpt_tn,rtu_002_econ_stpt_tn,rtu_003_econ_stpt_tn,rtu_004_econ_stpt_tn,rtu_001_pa_static_stpt_tn,rtu_002_pa_static_stpt_tn,rtu_003_pa_static_stpt_tn,rtu_004_pa_static_stpt_tn,month
"18/01/18, 00:00",61.0,20.2,40.6,68.0,69.0,65.0,69.0,68.0,69.0,65.0,69.0,0.06,0.06,0.6,0.06,1
"18/01/18, 00:15",39.79,24.9,32.345,68.0,69.0,65.0,69.0,68.0,69.0,65.0,69.0,0.06,0.06,0.6,0.06,1
"18/01/18, 00:30",39.29,24.5,31.895,68.0,69.0,65.0,69.0,68.0,69.0,65.0,69.0,0.06,0.06,0.6,0.06,1
"18/01/18, 00:45",40.29,19.3,29.795,68.0,69.0,65.0,69.0,68.0,69.0,65.0,69.0,0.06,0.06,0.6,,1
"18/01/19, 12:15",36.1,18.3,27.200000000000003,67.74459178232625,66.37922044968201,65.56427505857472,67.62990549994528,67.64006268,66.7998878,66.31193223,67.60617367,,0.06,,,1
"18/01/19, 12:30",36.6,18.6,27.6,67.74825960708863,66.37865983309676,65.56670041854765,67.63371592651967,67.64012909,66.79995594,66.31201204,67.60624096,,0.06,,,1
"18/01/19, 12:45",36.0,17.7,26.85,67.77110109475444,66.33308528227693,65.51682724704635,67.59782983495633,67.66274713,66.81587851,66.31873411,67.61829172,,0.06,,,1
"18/01/19, 13:00",37.2,18.6,27.900000000000002,67.74794773623331,66.38172721944048,65.5688594891177,67.63517831931982,67.63479852,66.79202771,66.31119823,67.59799041,,0.06,,,1
"18/01/19, 13:15",37.2,19.3,28.25,67.75994505829446,66.37574620256567,65.55376497923994,67.6438604256395,67.64008696,66.79991541,66.31197046,67.60619694,,0.06,,,1
"18/01/19, 13:30",35.9,18.6,27.25,67.77670843753664,66.37015871732599,65.5570582574781,67.65145593944432,67.64236444,66.80188815,66.31419407,67.60783392,,0.06,,,1
"18/01/19, 13:45",36.6,18.3,27.450000000000003,67.74918425140282,66.37974437397615,65.5665570838446,67.63501677645752,67.63674456,66.795007,66.30631885,67.60104133,,0.06,,,1
"18/01/19, 14:00",36.7,18.3,27.5,67.82295927857959,66.33193600341197,65.502260151179,67.65970173279857,67.63923455,66.79183717,66.30469244,67.59556414,,0.06,,,1
"18/01/19, 14:15",36.79,17.8,27.295,67.74917307620296,66.37984404520306,65.56659281864478,67.63504167954308,67.63985506,66.79951265,66.31141607,67.60589575,,0.06,,,1
"18/01/19, 14:30",60.4,17.3,38.85,67.75392928265227,66.36903074526073,65.55802975082821,67.63616060971431,67.64010386,66.79994003,66.31196423,67.60622515,,0.06,,,1
"18/01/19, 14:45",59.1,43.2,51.150000000000006,67.87329726271736,66.31081744682308,65.49012504576508,67.68244170362526,67.63903565,66.79782935,66.31111892,67.60440926,,0.06,,,1
"18/01/19, 15:00",46.8,24.2,35.5,68.87497533375941,69.0,67.20616787032809,68.79762946824106,67.64826653,66.81217314,66.32592932,67.61914051,,0.06,,,1
"18/01/19, 15:15",60.4,23.3,41.85,68.90868197157185,69.0,67.17851732421636,68.81497452186423,67.63977649,66.79951613,66.31139468,67.60585677,,0.06,,,1
"18/01/19, 15:30",61.1,48.9,55.0,68.86914179665415,69.0,67.19875606331019,68.79337740271285,67.63851734,66.79866721,66.31121415,67.60522738,,0.06,,,1
"18/01/19, 15:45",60.5,43.1,51.8,69.1461322870428,69.0,67.03319450066651,68.94319567420276,67.64013922,66.80037722,66.31247301,67.60637042,,0.06,,,1
"18/01/19, 16:00",41.2,18.0,29.6,68.88540452694268,69.0,67.20701880525729,68.80527198889203,67.45140354,66.56332317,66.02133004,67.38176927,,0.06,,,1
"18/01/19, 16:15",62.3,17.89,40.095,68.91930610990819,69.0,67.2392849102731,68.83393111413939,67.63753837,66.81323226,66.32747582,67.60888706,,0.06,,,1
"18/01/19, 16:30",36.0,23.7,29.85,68.79288827570734,69.0,67.15031847226442,68.74491170834314,67.65063044,66.81541945,66.32966296,67.62248829,,0.06,,,1
"18/01/19, 16:45",60.3,17.7,39.0,68.83274036286997,69.0,67.17194751842763,68.7716437346719,67.64030617,66.80002965,66.3121374,67.60633605,,0.06,,,1
"18/01/19, 17:00",37.4,23.8,30.6,67.8913918152108,66.38412931335165,65.47687909058631,67.71516779358313,67.64009842,66.79993475,66.31195692,67.60621966,,,,,1
"18/01/19, 17:15",67.59,23.7,45.645,67.75563826043799,66.38964403339286,65.56652914276712,67.64485596738389,67.64013275,66.79999222,66.31201986,67.6062545,,,,,1
"18/01/19, 17:30",61.9,41.3,51.599999999999994,67.74121811365794,66.40068328451326,65.59288016123024,67.63749188867786,67.64669903,66.80626601,66.32178153,67.61081443,,,,,1
"18/01/19, 17:45",47.3,41.5,44.4,67.71246384844194,66.36707054446491,65.59988771832114,67.58325964854063,67.64191386,66.80140147,66.31320643,67.60755958,,,,,1
"18/01/19, 18:00",61.3,18.8,40.05,67.7491828027658,66.37979422197728,65.56656464491886,67.63503317250363,67.70865661,66.8619507,66.39288449,67.6618324,,,,,1
"18/01/19, 18:15",58.8,23.3,41.05,67.74432055608673,66.3793225736684,65.56976202547061,67.63210882316177,67.64367655,66.80360755,66.31249884,67.61323855,,,,,1
"18/01/19, 18:30",37.0,30.0,33.5,67.75002977944098,66.37891095602888,65.56493682705846,67.63540090200789,67.64508513,66.80320677,66.31429197,67.60870524,,,,,1
"18/01/19, 18:45",53.1,16.89,34.995000000000005,67.77271077881994,66.38133911360666,65.54371272876757,67.66557398943766,67.70501695,66.84590177,66.33109668,67.64321065,,,,,1
"18/01/19, 19:00",54.8,35.5,45.15,67.77845350707895,66.32530054570725,65.51342443792328,67.62109762395481,67.65754085,66.82372346,66.3264763,67.62956891,,,,,1
"18/01/19, 19:15",60.9,27.5,44.2,68.19985601431132,66.18368192854858,65.3531189386001,67.8651117256792,67.64092266,66.80093754,66.31264105,67.60725374,,,,,1
"18/01/19, 19:30",38.4,18.3,28.35,67.75860540016924,66.39954475814955,65.59124357252371,67.66593310283787,67.63924771,66.79915985,66.31094856,67.60552824,,,,,1
"18/01/19, 19:45",36.79,22.8,29.795,67.88615221928319,66.35260657214977,65.3869258276954,67.78475913898005,67.64173719,66.80258123,66.31541746,67.60828469,,,,,1
"18/01/19, 20:00",61.4,26.4,43.9,67.74916993059115,66.37985559051545,65.56662141113789,67.6350587117994,67.62090534,66.78205844,66.28634003,67.59171452,,,,,1
"18/01/19, 20:15",59.9,18.39,39.144999999999996,67.74060144957392,66.36983653869446,65.56808881789983,67.6233631503529,67.65501287,66.81782229,66.3364121,67.62217313,,,,,1
"18/01/19, 20:30",37.29,19.1,28.195,67.62962930403565,66.40499523571216,65.65772244510087,67.57898459764624,67.65475989,66.81110412,66.31791659,67.61517089,,,,,1
"18/01/19, 20:45",36.6,39.6,38.1,67.84647860420125,66.4177471075711,65.4827858483249,67.77639602846216,67.68966219,66.84253715,66.3707702,67.63953406,,,,,1
"18/01/19, 21:00",52.3,17.1,34.7,67.7511451471661,66.37405488862683,65.56218038509249,67.63228161785617,67.63987412,66.79982838,66.31175404,67.6061093,,,,,1
"18/01/19, 21:15",36.2,17.2,26.700000000000003,67.75016969708217,66.37718161193013,65.56432451963278,67.63494737501178,67.64019688,66.80002295,66.31207301,67.60629892,,,,,1
"18/01/19, 21:30",59.3,22.0,40.65,67.74429373560707,66.38205772258911,65.57080082401403,67.63312805010361,67.64118064,66.80163852,66.31414418,67.60755089,,,,,1
"18/01/19, 21:45",35.5,41.1,38.3,67.77818033552687,66.41235866748106,65.55939837506311,67.67482252280045,67.64011579,66.79996085,66.31195952,67.6062465,,,,,1
"18/01/19, 22:00",60.8,43.2,52.0,67.74924554944353,66.37994027265653,65.56679157020592,67.63526473484444,67.64005867,66.79940327,66.31133505,67.60601093,,,,,1
"18/01/19, 22:15",59.2,17.8,38.5,67.73992261826697,66.37410850248092,65.5703517427329,67.62603639661162,67.64010577,66.80007397,66.31212573,67.60627085,,,,,1
"18/01/19, 22:30",59.4,18.7,39.05,67.80942867770825,66.42010185579134,65.54367292261972,67.67828063433524,67.64010895,66.80014261,66.31220907,67.60629589,,,,,1
"18/01/19, 22:45",62.0,28.5,45.25,67.79771797882866,66.38489380627948,65.53709988301769,67.66250622013592,67.62618503,66.77970348,66.28882527,67.58480313,,,,,1
"18/01/19, 23:00",36.7,41.1,38.900000000000006,67.73860191659188,66.4040766153415,65.59097779494739,67.64474599390388,67.63991157,66.79953406,66.31215327,67.6057626,,,,,1
"18/01/19, 23:15",59.4,22.6,41.0,67.75058572493911,66.37931543836805,65.56608715726337,67.63588154973658,67.6646384,66.84039222,66.3601031,67.64084554,,,,,1
"18/01/19, 23:30",36.29,17.89,27.09,67.7510633819538,66.36993757256553,65.5589012518794,67.60642752526921,67.61181398,66.7508882,66.24839846,67.5680799,,,,,1
"18/01/19, 23:45",37.0,18.0,27.5,67.74918015382954,66.37984374789887,65.56659186478618,67.63504709641862,67.6339036,66.79432994,66.30455895,67.60123045,,,,,1
"18/01/20, 00:00",58.3,41.8,50.05,67.75636011626439,66.38081731999246,65.56249322744794,67.639869606203,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 00:15",37.29,18.6,27.945,67.74845134454544,66.3801044836662,65.5671568282546,67.63468612892008,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 00:30",60.8,25.0,42.9,67.79280068394289,66.37184901547555,65.52387551761402,67.66814456954512,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 00:45",59.6,0.0,29.8,67.71538098950124,66.3993250503593,65.6098597748767,67.61862769230336,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 01:00",35.0,41.5,38.25,67.80488649703106,66.3461998156868,65.51447254240423,67.65466552909169,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 01:15",61.1,47.0,54.05,67.78507212266908,66.31326098989226,65.50209524996569,67.6179759403817,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 01:30",51.3,17.5,34.4,67.75683313764061,66.37691654047683,65.55419193565454,67.63980751208602,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 01:45",37.0,18.2,27.6,67.74811101832013,66.37673520970135,65.56731139987724,67.63744001027919,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 02:00",37.6,18.7,28.15,67.7389434017268,66.4028093067164,65.58602040569241,67.63468525640322,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 02:15",36.2,18.2,27.200000000000003,67.90921936320687,66.29419471168178,65.43101027564347,67.70521119460594,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 02:30",36.5,18.2,27.35,67.76823833966779,66.36399505658224,65.54059740332013,67.64293915689335,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 02:45",36.6,23.2,29.9,67.695314552298,66.3872602980149,65.6203690166771,67.58082057308462,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 03:00",37.5,24.4,30.95,67.72979209264733,66.27928776852363,65.45541727212081,67.51956447219817,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 03:15",36.5,18.5,27.5,67.81845534191969,66.34142791014351,65.52407405979156,67.66162781378083,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 03:30",36.4,18.2,27.299999999999997,67.74931338704563,66.3792560270824,65.566251267472,67.6349537189365,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 03:45",36.7,18.7,27.700000000000003,67.74958316464813,66.38030323151166,65.56651620751393,67.63562170330735,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 04:00",37.2,18.7,27.950000000000003,67.66482891750692,66.34536847886879,65.63912997288863,67.50930210150294,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 04:15",36.0,18.6,27.3,67.74490719199486,66.37651894568454,65.56906254467496,67.62855764316126,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 04:30",35.6,17.6,26.6,67.7312024856487,66.37171099200921,65.56802076823152,67.61914544017631,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 04:45",35.7,22.1,28.900000000000002,67.74113777638784,66.37990551284263,65.57200694331452,67.6308382204753,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 05:00",35.7,22.5,29.1,67.96148035090248,66.26762106931547,65.4468061856665,67.71762720049988,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 05:15",35.79,18.0,26.895,67.74252602593765,66.38750326985738,65.57533176868095,67.63517801030343,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 05:30",36.29,17.7,26.994999999999997,67.74830625320062,66.38064096906204,65.56779516904056,67.63506367423908,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 05:45",36.4,17.39,26.895,67.74952269440001,66.37815746335578,65.56436579146579,67.63360415347363,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 06:00",36.1,16.8,26.450000000000003,67.7585480341433,66.3791362630479,65.55957444340147,67.64381043769404,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 06:15",36.0,19.0,27.5,67.75394467959428,66.34031908942261,65.53850701056918,67.61195875505564,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 06:30",36.1,18.39,27.245,67.73939837722473,66.38866238453568,65.58651294570187,67.6311169532592,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 06:45",35.2,21.8,28.5,67.74918590698799,66.37979256202894,65.56656206252119,67.6350345176338,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 07:00",35.6,23.3,29.450000000000003,67.68593102670444,66.37865240049221,65.60982627350153,67.60208682656935,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 07:15",35.6,18.2,26.9,67.74918586559835,66.37979248770289,65.56656194619697,67.63503437221432,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 07:30",37.2,17.6,27.400000000000002,67.75165057662191,66.37997037470493,65.56467051439074,67.63677946047913,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 07:45",35.29,17.89,26.59,67.74621839475007,66.37466218196859,65.56101379276173,67.6264601671471,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 08:00",34.7,16.6,25.650000000000002,67.76375952651276,66.35399689038002,65.5428352951812,67.64206442238006,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 08:15",36.7,17.5,27.1,67.74973564404175,66.379375369936,65.56554527252007,67.63584495856051,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 08:30",35.5,17.7,26.6,67.74482722723143,66.38324676588836,65.5699977216038,67.63393060202364,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 08:45",35.1,17.1,26.1,67.74984892745661,66.37620286178871,65.56448590785467,67.63440434232714,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 09:00",36.2,46.8,41.5,67.73324344964946,66.40105218945203,65.58672321336073,67.63283984687622,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 09:15",60.0,20.7,40.35,67.7481692742231,66.37891358221582,65.56692538958782,67.63387087097317,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 09:30",34.79,17.0,25.895,67.75787522502739,66.36323831833849,65.55071291090297,67.6306147834478,68.0,68.0,68.0,68.0,,,,,1
"18/01/20, 09:45",35.4,17.2,26.299999999999997,67.74913141754126,66.37732498687174,65.56491198020521,67.63373252251758,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 10:00",35.5,16.39,25.945,67.73882525503052,66.38330340233496,65.58835917391647,67.66308931588667,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 10:15",35.0,17.2,26.1,67.71552659821643,66.40622300288108,65.60045356585363,67.62472318601817,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 10:30",34.79,0.0,17.395,67.75217204455899,66.41502221564467,65.56601326811925,67.677482590419,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 10:45",34.4,16.3,25.35,67.75475697176027,66.36917218772516,65.55656141347252,67.63206839654697,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 11:00",34.5,17.1,25.8,67.76252574305877,66.40780000336207,65.60157437297167,67.67883530057809,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 11:15",35.1,16.89,25.995,67.72251339525225,66.33750369314821,65.57871843200239,67.58143317990061,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 11:30",34.79,16.6,25.695,67.7326170590026,66.37968409555332,65.57762575208058,67.62620839149888,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 11:45",33.6,0.0,16.8,67.74261480669207,66.38386605049878,65.57274187973222,67.63276699171789,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 12:00",34.1,17.0,25.55,67.74960561852193,66.37898964253563,65.56571545485293,67.63442979073575,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 12:15",33.7,0.0,16.85,67.73136744401549,66.41208128267955,65.59969043244516,67.64169516597129,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 12:30",33.79,0.0,16.895,67.39834727464275,65.88686163420638,65.0,67.32287646692899,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 12:45",33.9,16.7,25.299999999999997,67.31754716502324,65.83423715887723,65.0,67.24390501989681,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 13:00",33.29,16.2,24.744999999999997,67.31483401275099,65.83031715369117,65.0,67.24455995286954,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 13:15",33.79,0.0,16.895,67.3639201985987,65.86137577829011,65.0,67.27933767535123,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 13:30",33.79,16.5,25.145,67.32826790675392,65.83904630176927,65.0,67.2530060433769,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 13:45",34.4,15.9,25.15,67.40394153830216,65.77848296242759,65.0,67.20688332945461,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 14:00",34.5,16.2,25.35,67.79524118203341,66.18358788132578,65.0,67.4317276903044,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 14:15",35.0,16.5,25.75,67.70274579117114,66.43504146524647,65.0,67.61684415876414,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 14:30",34.7,16.5,25.6,67.7495859791429,66.37886071162218,65.56578913461345,67.63483214825314,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 14:45",34.5,16.2,25.35,67.75043266609069,66.38241144023925,65.56983563543659,67.63912905751278,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 15:00",32.6,18.39,25.495,67.75237487443643,66.37767399720568,65.56350541100998,67.6360490729749,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 15:15",33.79,21.0,27.395,67.71881982614057,66.39775964474138,65.58632524494158,67.62464511393608,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 15:30",35.0,21.4,28.2,67.73961927367526,66.38525555114254,65.5727400650744,67.63156204592559,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 15:45",33.5,18.5,26.0,67.67177036185666,66.4313659184238,65.67370611404631,67.57475470858839,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 16:00",34.29,16.89,25.59,67.74929070552888,66.37992414390467,65.5665478011719,67.63518489955119,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 16:15",33.6,16.3,24.950000000000003,67.78474886966576,66.39262391320577,65.53482274336503,67.68686232850557,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 16:30",33.79,15.8,24.795,67.56056007073992,66.58899555498229,65.77644685183795,67.7220568413878,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 16:45",33.7,17.3,25.5,67.74175311600375,66.39299579118635,65.58175188846427,67.64519646709095,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 17:00",34.7,16.3,25.5,67.75218404755144,66.37810873024533,65.56339578706569,67.63637652128384,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 17:15",34.4,20.8,27.6,67.96520930814702,66.14171888027562,65.15254208760594,67.71506587270669,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 17:30",34.7,22.7,28.700000000000003,67.6733910555635,66.41113392290465,65.6378173936626,67.6141814372401,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 17:45",33.9,21.3,27.6,67.74614445217767,66.37983884237988,65.5686431958643,67.63348434600142,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 18:00",32.7,16.0,24.35,67.68953854677719,66.47367542516979,65.64710285814601,67.62695457519388,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 18:15",32.9,15.9,24.4,67.91694312328372,66.28239303637515,65.44750644583442,67.69881844530126,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 18:30",34.1,0.0,17.05,67.74800919983254,66.38236637388037,65.56914857806757,67.63660777460827,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 18:45",33.6,16.5,25.05,67.74318287935154,66.40395358096097,65.58103530800838,67.6384563470089,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 19:00",34.1,20.9,27.5,67.74939695270679,66.37922822914142,65.56627290377679,67.63485776025864,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 19:15",33.1,20.2,26.65,67.75734645182077,66.37440308137425,65.55862940217884,67.6375995172688,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 19:30",33.0,0.0,16.5,67.76340850106831,66.36382361117082,65.545125230498,67.63294274933413,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 19:45",33.29,0.0,16.645,67.66890356093376,66.42046867960083,65.61507405453764,67.60440953917704,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 20:00",33.6,0.0,16.8,67.7444644264375,66.38172719466513,65.56925687591577,67.63306661037427,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 20:15",33.29,16.89,25.09,67.70059251641179,66.43028724930198,65.66018989117636,67.61357394737199,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 20:30",34.2,16.8,25.5,67.7269016478988,66.40141470235088,65.6082814878689,67.62420752855022,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 20:45",34.2,17.0,25.6,67.67329522822472,66.1767572805888,65.31583360637433,67.34032362320295,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 21:00",35.4,23.3,29.35,67.74916173544459,66.37979271068103,65.56658832852992,67.63501097785584,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 21:15",35.9,22.5,29.2,67.7490607861392,66.37986198255535,65.56663895283016,67.63498658373845,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 21:30",36.29,18.8,27.545,67.73326008828037,66.37934633322759,65.57704855130429,67.62645307794756,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 21:45",35.9,18.8,27.35,67.75300006478405,66.37423406394699,65.56298990859962,67.63468921908398,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 22:00",36.1,18.5,27.3,67.74801549105617,66.37845731939835,65.56715903841476,67.63364794291385,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 22:15",36.7,19.3,28.0,67.73703803015097,66.39285021123872,65.5794454118435,67.63625218763039,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 22:30",36.6,19.6,28.1,67.75334337106266,66.39766574617067,65.57457656858426,67.64696794899096,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 22:45",36.79,18.39,27.59,67.72560592486487,66.40429969257914,65.61201074928108,67.62461263086024,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 23:00",36.2,23.1,29.650000000000002,67.82528980442558,66.40092677663806,65.49683802340297,67.73913886753067,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 23:15",35.4,23.9,29.65,67.7442111426022,66.39249389217699,65.57767930775115,67.63909255722386,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 23:30",35.6,17.6,26.6,68.00424962051403,66.46636189095273,65.33970270802908,67.99570750537896,68.0,68.0,68.0,68.0,,,0.6,,1
"18/01/20, 23:45",35.5,17.7,26.6,67.76037062646093,66.39832303616566,65.59012806979007,67.66675919453586,68.0,68.0,68.0,68.0,,,0.6,,1
"18/02/18, 00:00",44.2,19.6,31.900000000000002,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 00:15",43.8,18.39,31.095,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 00:30",45.2,20.1,32.650000000000006,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 00:45",28.8,22.0,25.4,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 01:00",47.6,28.5,38.05,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 01:15",45.8,26.9,36.349999999999994,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 01:30",45.1,23.1,34.1,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 01:45",47.1,22.2,34.65,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 02:00",30.5,22.3,26.4,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 02:15",47.8,23.2,35.5,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 02:30",28.6,28.5,28.55,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 02:45",44.3,19.1,31.7,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 03:00",45.7,20.0,32.85,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 03:15",41.8,23.6,32.7,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 03:30",44.4,26.0,35.2,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 03:45",26.8,19.0,22.9,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 04:00",44.7,20.1,32.400000000000006,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 04:15",44.2,20.3,32.25,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 04:30",27.3,19.89,23.595,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 04:45",42.9,19.7,31.299999999999997,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 05:00",44.3,20.3,32.3,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
"18/02/18, 05:15",44.9,19.1,32.0,68.0,68.0,64.0,68.0,68.0,68.0,64.0,68.0,0.06,0.06,0.6,0.06,2
